sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm
11560,10800,서울특별시,영등포구,,영등포동7가,서울특별시 영등포구 영등포동7가
11560,10900,서울특별시,영등포구,,영등포동8가,서울특별시 영등포구 영등포동8가
11560,11000,서울특별시,영등포구,,여의도동,서울특별시 영등포구 여의도동
11560,11100,서울특별시,영등포구,,당산동1가,서울특별시 영등포구 당산동1가
11560,11200,서울특별시,영등포구,,당산동2가,서울특별시 영등포구 당산동2가
11560,11300,서울특별시,영등포구,,당산동3가,서울특별시 영등포구 당산동3가
11560,11400,서울특별시,영등포구,,당산동4가,서울특별시 영등포구 당산동4가
11560,11500,서울특별시,영등포구,,당산동5가,서울특별시 영등포구 당산동5가
11560,11600,서울특별시,영등포구,,당산동6가,서울특별시 영등포구 당산동6가
11560,11700,서울특별시,영등포구,,당산동,서울특별시 영등포구 당산동
11560,11800,서울특별시,영등포구,,도림동,서울특별시 영등포구 도림동
11560,11900,서울특별시,영등포구,,문래동1가,서울특별시 영등포구 문래동1가
11560,12000,서울특별시,영등포구,,문래동2가,서울특별시 영등포구 문래동2가
11560,12100,서울특별시,영등포구,,문래동3가,서울특별시 영등포구 문래동3가
11560,12200,서울특별시,영등포구,,문래동4가,서울특별시 영등포구 문래동4가
11560,12300,서울특별시,영등포구,,문래동5가,서울특별시 영등포구 문래동5가
11560,12400,서울특별시,영등포구,,문래동6가,서울특별시 영등포구 문래동6가
11560,12500,서울특별시,영등포구,,양평동1가,서울특별시 영등포구 양평동1가
11560,12600,서울특별시,영등포구,,양평동2가,서울특별시 영등포구 양평동2가
11560,12700,서울특별시,영등포구,,양평동3가,서울특별시 영등포구 양평동3가
11560,12800,서울특별시,영등포구,,양평동4가,서울특별시 영등포구 양평동4가
11560,12900,서울특별시,영등포구,,양평동5가,서울특별시 영등포구 양평동5가
11560,13000,서울특별시,영등포구,,양평동6가,서울특별시 영등포구 양평동6가
11560,13100,서울특별시,영등포구,,양화동,서울특별시 영등포구 양화동
11560,13200,서울특별시,영등포구,,신길동,서울특별시 영등포구 신길동
11560,13300,서울특별시,영등포구,,대림동,서울특별시 영등포구 대림동
11560,13400,서울특별시,영등포구,,양평동,서울특별시 영등포구 양평동
11590,10100,서울특별시,동작구,,노량진동,서울특별시 동작구 노량진동
11590,10200,서울특별시,동작구,,상도동,서울특별시 동작구 상도동
11590,10300,서울특별시,동작구,,상도1동,서울특별시 동작구 상도1동
11590,10400,서울특별시,동작구,,본동,서울특별시 동작구 본동
11590,10500,서울특별시,동작구,,흑석동,서울특별시 동작구 흑석동
11590,10600,서울특별시,동작구,,동작동,서울특별시 동작구 동작동
11590,10700,서울특별시,동작구,,사당동,서울특별시 동작구 사당동
11590,10800,서울특별시,동작구,,대방동,서울특별시 동작구 대방동
11590,10900,서울특별시,동작구,,신대방동,서울특별시 동작구 신대방동
11620,10100,서울특별시,관악구,,봉천동,서울특별시 관악구 봉천동
11620,10200,서울특별시,관악구,,신림동,서울특별시 관악구 신림동
11620,10300,서울특별시,관악구,,남현동,서울특별시 관악구 남현동
11650,10100,서울특별시,서초구,,방배동,서울특별시 서초구 방배동
11650,10200,서울특별시,서초구,,양재동,서울특별시 서초구 양재동
11650,10300,서울특별시,서초구,,우면동,서울특별시 서초구 우면동
11650,10400,서울특별시,서초구,,원지동,서울특별시 서초구 원지동
11650,10600,서울특별시,서초구,,잠원동,서울특별시 서초구 잠원동
11650,10700,서울특별시,서초구,,반포동,서울특별시 서초구 반포동
11650,10800,서울특별시,서초구,,서초동,서울특별시 서초구 서초동
11650,10900,서울특별시,서초구,,내곡동,서울특별시 서초구 내곡동
11650,11000,서울특별시,서초구,,염곡동,서울특별시 서초구 염곡동
11650,11100,서울특별시,서초구,,신원동,서울특별시 서초구 신원동
11680,10100,서울특별시,강남구,,역삼동,서울특별시 강남구 역삼동
11680,10300,서울특별시,강남구,,개포동,서울특별시 강남구 개포동
11680,10400,서울특별시,강남구,,청담동,서울특별시 강남구 청담동
11680,10500,서울특별시,강남구,,삼성동,서울특별시 강남구 삼성동
11680,10600,서울특별시,강남구,,대치동,서울특별시 강남구 대치동
11680,10700,서울특별시,강남구,,신사동,서울특별시 강남구 신사동
11680,10800,서울특별시,강남구,,논현동,서울특별시 강남구 논현동
11680,11000,서울특별시,강남구,,압구정동,서울특별시 강남구 압구정동
11680,11100,서울특별시,강남구,,세곡동,서울특별시 강남구 세곡동
11680,11200,서울특별시,강남구,,자곡동,서울특별시 강남구 자곡동
11680,11300,서울특별시,강남구,,율현동,서울특별시 강남구 율현동
11680,11400,서울특별시,강남구,,일원동,서울특별시 강남구 일원동
11680,11500,서울특별시,강남구,,수서동,서울특별시 강남구 수서동
11680,11800,서울특별시,강남구,,도곡동,서울특별시 강남구 도곡동
11710,10100,서울특별시,송파구,,잠실동,서울특별시 송파구 잠실동
11710,10200,서울특별시,송파구,,신천동,서울특별시 송파구 신천동
11710,10300,서울특별시,송파구,,풍납동,서울특별시 송파구 풍납동
11710,10400,서울특별시,송파구,,송파동,서울특별시 송파구 송파동
11710,10500,서울특별시,송파구,,석촌동,서울특별시 송파구 석촌동
11710,10600,서울특별시,송파구,,삼전동,서울특별시 송파구 삼전동
11710,10700,서울특별시,송파구,,가락동,서울특별시 송파구 가락동
11710,10800,서울특별시,송파구,,문정동,서울특별시 송파구 문정동
11710,10900,서울특별시,송파구,,장지동,서울특별시 송파구 장지동
11710,11100,서울특별시,송파구,,방이동,서울특별시 송파구 방이동
11710,11200,서울특별시,송파구,,오금동,서울특별시 송파구 오금동
11710,11300,서울특별시,송파구,,거여동,서울특별시 송파구 거여동
11710,11400,서울특별시,송파구,,마천동,서울특별시 송파구 마천동
11740,10100,서울특별시,강동구,,명일동,서울특별시 강동구 명일동
11740,10200,서울특별시,강동구,,고덕동,서울특별시 강동구 고덕동
11740,10300,서울특별시,강동구,,상일동,서울특별시 강동구 상일동
11740,10500,서울특별시,강동구,,길동,서울특별시 강동구 길동
11740,10600,서울특별시,강동구,,둔촌동,서울특별시 강동구 둔촌동
11740,10700,서울특별시,강동구,,암사동,서울특별시 강동구 암사동
11740,10800,서울특별시,강동구,,성내동,서울특별시 강동구 성내동
11740,10900,서울특별시,강동구,,천호동,서울특별시 강동구 천호동
11740,11000,서울특별시,강동구,,강일동,서울특별시 강동구 강일동
26110,10100,부산광역시,중구,,영주동,부산광역시 중구 영주동
26110,10200,부산광역시,중구,,대창동1가,부산광역시 중구 대창동1가
26110,10300,부산광역시,중구,,대창동2가,부산광역시 중구 대창동2가
26110,10400,부산광역시,중구,,중앙동1가,부산광역시 중구 중앙동1가
26110,10500,부산광역시,중구,,중앙동2가,부산광역시 중구 중앙동2가
26110,10600,부산광역시,중구,,중앙동3가,부산광역시 중구 중앙동3가
26110,10700,부산광역시,중구,,중앙동4가,부산광역시 중구 중앙동4가
26110,10800,부산광역시,중구,,중앙동5가,부산광역시 중구 중앙동5가
26110,10900,부산광역시,중구,,중앙동6가,부산광역시 중구 중앙동6가
26110,11000,부산광역시,중구,,중앙동7가,부산광역시 중구 중앙동7가
26110,11100,부산광역시,중구,,동광동1가,부산광역시 중구 동광동1가
26110,11200,부산광역시,중구,,동광동2가,부산광역시 중구 동광동2가
26110,11300,부산광역시,중구,,동광동3가,부산광역시 중구 동광동3가
26110,11400,부산광역시,중구,,동광동4가,부산광역시 중구 동광동4가
26110,11500,부산광역시,중구,,동광동5가,부산광역시 중구 동광동5가
26110,11600,부산광역시,중구,,대청동1가,부산광역시 중구 대청동1가
26110,11700,부산광역시,중구,,대청동2가,부산광역시 중구 대청동2가
26110,11800,부산광역시,중구,,대청동3가,부산광역시 중구 대청동3가
26110,11900,부산광역시,중구,,대청동4가,부산광역시 중구 대청동4가
26110,12000,부산광역시,중구,,보수동1가,부산광역시 중구 보수동1가
26110,12100,부산광역시,중구,,보수동2가,부산광역시 중구 보수동2가
26110,12200,부산광역시,중구,,보수동3가,부산광역시 중구 보수동3가
26110,12300,부산광역시,중구,,부평동1가,부산광역시 중구 부평동1가
26110,12400,부산광역시,중구,,부평동2가,부산광역시 중구 부평동2가
26110,12500,부산광역시,중구,,부평동3가,부산광역시 중구 부평동3가
26110,12600,부산광역시,중구,,부평동4가,부산광역시 중구 부평동4가
26110,12700,부산광역시,중구,,신창동1가,부산광역시 중구 신창동1가
26110,12800,부산광역시,중구,,신창동2가,부산광역시 중구 신창동2가
26110,12900,부산광역시,중구,,신창동3가,부산광역시 중구 신창동3가
26110,13000,부산광역시,중구,,신창동4가,부산광역시 중구 신창동4가
26110,13100,부산광역시,중구,,창선동1가,부산광역시 중구 창선동1가
26110,13200,부산광역시,중구,,창선동2가,부산광역시 중구 창선동2가
26110,13300,부산광역시,중구,,광복동1가,부산광역시 중구 광복동1가
26110,13400,부산광역시,중구,,광복동2가,부산광역시 중구 광복동2가
26110,13500,부산광역시,중구,,광복동3가,부산광역시 중구 광복동3가
26110,13600,부산광역시,중구,,남포동1가,부산광역시 중구 남포동1가
26110,13700,부산광역시,중구,,남포동2가,부산광역시 중구 남포동2가
26110,13800,부산광역시,중구,,남포동3가,부산광역시 중구 남포동3가
26110,13900,부산광역시,중구,,남포동4가,부산광역시 중구 남포동4가
26110,14000,부산광역시,중구,,남포동5가,부산광역시 중구 남포동5가
26110,14100,부산광역시,중구,,남포동6가,부산광역시 중구 남포동6가
26140,10100,부산광역시,서구,,동대신동1가,부산광역시 서구 동대신동1가
26140,10200,부산광역시,서구,,동대신동2가,부산광역시 서구 동대신동2가
26140,10300,부산광역시,서구,,동대신동3가,부산광역시 서구 동대신동3가
26140,10400,부산광역시,서구,,서대신동1가,부산광역시 서구 서대신동1가
26140,10500,부산광역시,서구,,서대신동2가,부산광역시 서구 서대신동2가
26140,10600,부산광역시,서구,,서대신동3가,부산광역시 서구 서대신동3가
26140,10700,부산광역시,서구,,부용동1가,부산광역시 서구 부용동1가
